0.50000000	2.00000000
0.50150000	1.98837500
0.50300000	1.97696029
0.50450000	1.96574976
0.50600000	1.95473755
0.50750000	1.94391802
0.50900000	1.93328579
0.51050000	1.92283566
0.51200000	1.91256263
0.51350000	1.90246192
0.51500000	1.89252889
0.51650000	1.88275912
0.51800000	1.87314833
0.51950000	1.86369238
0.52100000	1.85438732
0.52250000	1.84522931
0.52400000	1.83621467
0.52550000	1.82733983
0.52700000	1.81860136
0.52850000	1.80999593
0.53000000	1.80152035
0.53150000	1.79317151
0.53300000	1.78494643
0.53450000	1.77684221
0.53600000	1.76885607
0.53750000	1.76098528
0.53900000	1.75322723
0.54050000	1.74557939
0.54200000	1.73803931
0.54350000	1.73060460
0.54500000	1.72327297
0.54650000	1.71604218
0.54800000	1.70891007
0.54950000	1.70187454
0.55100000	1.69493356
0.55250000	1.68808515
0.55400000	1.68132741
0.55550000	1.67465846
0.55700000	1.66807651
0.55850000	1.66157980
0.56000000	1.65516663
0.56150000	1.64883535
0.56300000	1.64258434
0.56450000	1.63641205
0.56600000	1.63031696
0.56750000	1.62429758
0.56900000	1.61835248
0.57050000	1.61248027
0.57200000	1.60667958
0.57350000	1.60094908
0.57500000	1.59528750
0.57650000	1.58969356
0.57800000	1.58416606
0.57950000	1.57870379
0.58100000	1.57330561
0.58250000	1.56797036
0.58400000	1.56269697
0.58550000	1.55748434
0.58700000	1.55233144
0.58850000	1.54723724
0.59000000	1.54220074
0.59150000	1.53722097
0.59300000	1.53229699
0.59450000	1.52742786
0.59600000	1.52261269
0.59750000	1.51785059
0.59900000	1.51314071
0.60050000	1.50848219
0.60200000	1.50387422
0.60350000	1.49931600
0.60500000	1.49480674
0.60650000	1.49034568
0.60800000	1.48593206
0.60950000	1.48156517
0.61100000	1.47724427
0.61250000	1.47296867
0.61400000	1.46873770
0.61550000	1.46455067
0.61700000	1.46040694
0.61850000	1.45630587
0.62000000	1.45224682
0.62150000	1.44822919
0.62300000	1.44425238
0.62450000	1.44031580
0.62600000	1.43641888
0.62750000	1.43256105
0.62900000	1.42874177
0.63050000	1.42496048
0.63200000	1.42121668
0.63350000	1.41750983
0.63500000	1.41383944
0.63650000	1.41020500
0.63800000	1.40660604
0.63950000	1.40304206
0.64100000	1.39951261
0.64250000	1.39601723
0.64400000	1.39255547
0.64550000	1.38912689
0.64700000	1.38573105
0.64850000	1.38236754
0.65000000	1.37903593
0.65150000	1.37573583
0.65300000	1.37246683
0.65450000	1.36922854
0.65600000	1.36602058
0.65750000	1.36284257
0.65900000	1.35969414
0.66050000	1.35657492
0.66200000	1.35348456
0.66350000	1.35042271
0.66500000	1.34738903
0.66650000	1.34438318
0.66800000	1.34140482
0.66950000	1.33845364
0.67100000	1.33552931
0.67250000	1.33263152
0.67400000	1.32975996
0.67550000	1.32691433
0.67700000	1.32409433
0.67850000	1.32129967
0.68000000	1.31853006
0.68150000	1.31578522
0.68300000	1.31306487
0.68450000	1.31036874
0.68600000	1.30769657
0.68750000	1.30504808
0.68900000	1.30242303
0.69050000	1.29982115
0.69200000	1.29724219
0.69350000	1.29468592
0.69500000	1.29215208
0.69650000	1.28964044
0.69800000	1.28715077
0.69950000	1.28468283
0.70100000	1.28223640
0.70250000	1.27981126
0.70400000	1.27740718
0.70550000	1.27502395
0.70700000	1.27266136
0.70850000	1.27031921
0.71000000	1.26799727
0.71150000	1.26569536
0.71300000	1.26341327
0.71450000	1.26115081
0.71600000	1.25890778
0.71750000	1.25668400
0.71900000	1.25447927
0.72050000	1.25229342
0.72200000	1.25012626
0.72350000	1.24797761
0.72500000	1.24584730
0.72650000	1.24373515
0.72800000	1.24164099
0.72950000	1.23956466
0.73100000	1.23750599
0.73250000	1.23546482
0.73400000	1.23344098
0.73550000	1.23143433
0.73700000	1.22944469
0.73850000	1.22747192
0.74000000	1.22551587
0.74150000	1.22357639
0.74300000	1.22165332
0.74450000	1.21974654
0.74600000	1.21785588
0.74750000	1.21598122
0.74900000	1.21412241
0.75050000	1.21227932
0.75200000	1.21045181
0.75350000	1.20863974
0.75500000	1.20684300
0.75650000	1.20506144
0.75800000	1.20329494
0.75950000	1.20154338
0.76100000	1.19980662
0.76250000	1.19808456
0.76400000	1.19637706
0.76550000	1.19468401
0.76700000	1.19300529
0.76850000	1.19134078
0.77000000	1.18969038
0.77150000	1.18805397
0.77300000	1.18643143
0.77450000	1.18482265
0.77600000	1.18322754
0.77750000	1.18164598
0.77900000	1.18007786
0.78050000	1.17852309
0.78200000	1.17698155
0.78350000	1.17545315
0.78500000	1.17393779
0.78650000	1.17243537
0.78800000	1.17094579
0.78950000	1.16946896
0.79100000	1.16800477
0.79250000	1.16655315
0.79400000	1.16511398
0.79550000	1.16368719
0.79700000	1.16227268
0.79850000	1.16087036
0.80000000	1.15948014
0.80150000	1.15810195
0.80300000	1.15673568
0.80450000	1.15538126
0.80600000	1.15403860
0.80750000	1.15270762
0.80900000	1.15138824
0.81050000	1.15008038
0.81200000	1.14878396
0.81350000	1.14749889
0.81500000	1.14622510
0.81650000	1.14496252
0.81800000	1.14371106
0.81950000	1.14247066
0.82100000	1.14124123
0.82250000	1.14002271
0.82400000	1.13881502
0.82550000	1.13761809
0.82700000	1.13643185
0.82850000	1.13525623
0.83000000	1.13409116
0.83150000	1.13293657
0.83300000	1.13179240
0.83450000	1.13065857
0.83600000	1.12953503
0.83750000	1.12842169
0.83900000	1.12731851
0.84050000	1.12622542
0.84200000	1.12514235
0.84350000	1.12406925
0.84500000	1.12300604
0.84650000	1.12195267
0.84800000	1.12090908
0.84950000	1.11987521
0.85100000	1.11885100
0.85250000	1.11783639
0.85400000	1.11683132
0.85550000	1.11583574
0.85700000	1.11484958
0.85850000	1.11387280
0.86000000	1.11290534
0.86150000	1.11194715
0.86300000	1.11099816
0.86450000	1.11005833
0.86600000	1.10912760
0.86750000	1.10820592
0.86900000	1.10729324
0.87050000	1.10638950
0.87200000	1.10549466
0.87350000	1.10460867
0.87500000	1.10373148
0.87650000	1.10286303
0.87800000	1.10200327
0.87950000	1.10115217
0.88100000	1.10030967
0.88250000	1.09947573
0.88400000	1.09865029
0.88550000	1.09783331
0.88700000	1.09702475
0.88850000	1.09622456
0.89000000	1.09543270
0.89150000	1.09464912
0.89300000	1.09387377
0.89450000	1.09310661
0.89600000	1.09234761
0.89750000	1.09159671
0.89900000	1.09085388
0.90050000	1.09011907
0.90200000	1.08939224
0.90350000	1.08867335
0.90500000	1.08796236
0.90650000	1.08725922
0.90800000	1.08656391
0.90950000	1.08587638
0.91100000	1.08519658
0.91250000	1.08452449
0.91400000	1.08386006
0.91550000	1.08320325
0.91700000	1.08255403
0.91850000	1.08191236
0.92000000	1.08127820
0.92150000	1.08065151
0.92300000	1.08003226
0.92450000	1.07942042
0.92600000	1.07881594
0.92750000	1.07821880
0.92900000	1.07762895
0.93050000	1.07704636
0.93200000	1.07647100
0.93350000	1.07590283
0.93500000	1.07534182
0.93650000	1.07478793
0.93800000	1.07424114
0.93950000	1.07370140
0.94100000	1.07316869
0.94250000	1.07264297
0.94400000	1.07212422
0.94550000	1.07161239
0.94700000	1.07110746
0.94850000	1.07060940
0.95000000	1.07011817
0.95150000	1.06963375
0.95300000	1.06915610
0.95450000	1.06868519
0.95600000	1.06822100
0.95750000	1.06776349
0.95900000	1.06731263
0.96050000	1.06686840
0.96200000	1.06643076
0.96350000	1.06599969
0.96500000	1.06557516
0.96650000	1.06515714
0.96800000	1.06474559
0.96950000	1.06434050
0.97100000	1.06394184
0.97250000	1.06354957
0.97400000	1.06316367
0.97550000	1.06278412
0.97700000	1.06241088
0.97850000	1.06204393
0.98000000	1.06168325
0.98150000	1.06132880
0.98300000	1.06098056
0.98450000	1.06063851
0.98600000	1.06030261
0.98750000	1.05997285
0.98900000	1.05964920
0.99050000	1.05933163
0.99200000	1.05902012
0.99350000	1.05871464
0.99500000	1.05841517
0.99650000	1.05812169
0.99800000	1.05783416
0.99950000	1.05755257
1.00100000	1.05727690
1.00250000	1.05700711
1.00400000	1.05674318
1.00550000	1.05648510
1.00700000	1.05623283
1.00850000	1.05598636
1.01000000	1.05574566
1.01150000	1.05551071
1.01300000	1.05528149
1.01450000	1.05505797
1.01600000	1.05484014
1.01750000	1.05462796
1.01900000	1.05442142
1.02050000	1.05422049
1.02200000	1.05402516
1.02350000	1.05383541
1.02500000	1.05365120
1.02650000	1.05347252
1.02800000	1.05329935
1.02950000	1.05313167
1.03100000	1.05296945
1.03250000	1.05281268
1.03400000	1.05266134
1.03550000	1.05251540
1.03700000	1.05237484
1.03850000	1.05223965
1.04000000	1.05210980
1.04150000	1.05198527
1.04300000	1.05186605
1.04450000	1.05175211
1.04600000	1.05164344
1.04750000	1.05154001
1.04900000	1.05144181
1.05050000	1.05134881
1.05200000	1.05126099
1.05350000	1.05117835
1.05500000	1.05110085
1.05650000	1.05102848
1.05800000	1.05096123
1.05950000	1.05089906
1.06100000	1.05084197
1.06250000	1.05078993
1.06400000	1.05074293
1.06550000	1.05070095
1.06700000	1.05066397
1.06850000	1.05063197
1.07000000	1.05060493
1.07150000	1.05058284
1.07300000	1.05056568
1.07450000	1.05055343
1.07600000	1.05054607
1.07750000	1.05054359
1.07900000	1.05054596
1.08050000	1.05055317
1.08200000	1.05056521
1.08350000	1.05058205
1.08500000	1.05060368
1.08650000	1.05063009
1.08800000	1.05066125
1.08950000	1.05069714
1.09100000	1.05073776
1.09250000	1.05078308
1.09400000	1.05083309
1.09550000	1.05088777
1.09700000	1.05094710
1.09850000	1.05101108
1.10000000	1.05107967
1.10150000	1.05115287
1.10300000	1.05123066
1.10450000	1.05131303
1.10600000	1.05139995
1.10750000	1.05149141
1.10900000	1.05158739
1.11050000	1.05168789
1.11200000	1.05179288
1.11350000	1.05190235
1.11500000	1.05201628
1.11650000	1.05213466
1.11800000	1.05225747
1.11950000	1.05238469
1.12100000	1.05251632
1.12250000	1.05265233
1.12400000	1.05279271
1.12550000	1.05293744
1.12700000	1.05308651
1.12850000	1.05323991
1.13000000	1.05339762
1.13150000	1.05355962
1.13300000	1.05372590
1.13450000	1.05389645
1.13600000	1.05407124
1.13750000	1.05425027
1.13900000	1.05443352
1.14050000	1.05462098
1.14200000	1.05481262
1.14350000	1.05500844
1.14500000	1.05520843
1.14650000	1.05541256
1.14800000	1.05562082
1.14950000	1.05583321
1.15100000	1.05604969
1.15250000	1.05627027
1.15400000	1.05649492
1.15550000	1.05672364
1.15700000	1.05695640
1.15850000	1.05719319
1.16000000	1.05743401
1.16150000	1.05767882
1.16300000	1.05792763
1.16450000	1.05818042
1.16600000	1.05843717
1.16750000	1.05869787
1.16900000	1.05896251
1.17050000	1.05923107
1.17200000	1.05950353
1.17350000	1.05977989
1.17500000	1.06006014
1.17650000	1.06034425
1.17800000	1.06063221
1.17950000	1.06092401
1.18100000	1.06121964
1.18250000	1.06151909
1.18400000	1.06182233
1.18550000	1.06212936
1.18700000	1.06244016
1.18850000	1.06275473
1.19000000	1.06307304
1.19150000	1.06339508
1.19300000	1.06372084
1.19450000	1.06405031
1.19600000	1.06438348
1.19750000	1.06472032
1.19900000	1.06506083
1.20050000	1.06540500
1.20200000	1.06575281
1.20350000	1.06610424
1.20500000	1.06645930
1.20650000	1.06681795
1.20800000	1.06718019
1.20950000	1.06754602
1.21100000	1.06791540
1.21250000	1.06828834
1.21400000	1.06866481
1.21550000	1.06904481
1.21700000	1.06942832
1.21850000	1.06981534
1.22000000	1.07020584
1.22150000	1.07059981
1.22300000	1.07099725
1.22450000	1.07139813
1.22600000	1.07180246
1.22750000	1.07221021
1.22900000	1.07262136
1.23050000	1.07303592
1.23200000	1.07345387
1.23350000	1.07387519
1.23500000	1.07429987
1.23650000	1.07472790
1.23800000	1.07515927
1.23950000	1.07559396
1.24100000	1.07603196
1.24250000	1.07647327
1.24400000	1.07691786
1.24550000	1.07736573
1.24700000	1.07781686
1.24850000	1.07827124
1.25000000	1.07872886
1.25150000	1.07918971
1.25300000	1.07965377
1.25450000	1.08012103
1.25600000	1.08059148
1.25750000	1.08106511
1.25900000	1.08154191
1.26050000	1.08202185
1.26200000	1.08250494
1.26350000	1.08299116
1.26500000	1.08348050
1.26650000	1.08397294
1.26800000	1.08446848
1.26950000	1.08496709
1.27100000	1.08546878
1.27250000	1.08597352
1.27400000	1.08648131
1.27550000	1.08699214
1.27700000	1.08750598
1.27850000	1.08802283
1.28000000	1.08854268
1.28150000	1.08906552
1.28300000	1.08959133
1.28450000	1.09012011
1.28600000	1.09065183
1.28750000	1.09118650
1.28900000	1.09172409
1.29050000	1.09226459
1.29200000	1.09280800
1.29350000	1.09335430
1.29500000	1.09390348
1.29650000	1.09445553
1.29800000	1.09501044
1.29950000	1.09556819
1.30100000	1.09612877
1.30250000	1.09669218
1.30400000	1.09725840
1.30550000	1.09782741
1.30700000	1.09839921
1.30850000	1.09897379
1.31000000	1.09955113
1.31150000	1.10013122
1.31300000	1.10071406
1.31450000	1.10129962
1.31600000	1.10188790
1.31750000	1.10247889
1.31900000	1.10307257
1.32050000	1.10366893
1.32200000	1.10426797
1.32350000	1.10486967
1.32500000	1.10547401
1.32650000	1.10608100
1.32800000	1.10669060
1.32950000	1.10730283
1.33100000	1.10791766
1.33250000	1.10853507
1.33400000	1.10915507
1.33550000	1.10977764
1.33700000	1.11040277
1.33850000	1.11103044
1.34000000	1.11166065
1.34150000	1.11229338
1.34300000	1.11292863
1.34450000	1.11356637
1.34600000	1.11420661
1.34750000	1.11484933
1.34900000	1.11549451
1.35050000	1.11614215
1.35200000	1.11679223
1.35350000	1.11744475
1.35500000	1.11809970
1.35650000	1.11875705
1.35800000	1.11941681
1.35950000	1.12007895
1.36100000	1.12074347
1.36250000	1.12141036
1.36400000	1.12207961
1.36550000	1.12275120
1.36700000	1.12342513
1.36850000	1.12410137
1.37000000	1.12477993
1.37150000	1.12546079
1.37300000	1.12614394
1.37450000	1.12682937
1.37600000	1.12751707
1.37750000	1.12820703
1.37900000	1.12889923
1.38050000	1.12959366
1.38200000	1.13029032
1.38350000	1.13098919
1.38500000	1.13169027
1.38650000	1.13239353
1.38800000	1.13309898
1.38950000	1.13380659
1.39100000	1.13451636
1.39250000	1.13522829
1.39400000	1.13594234
1.39550000	1.13665853
1.39700000	1.13737683
1.39850000	1.13809723
1.40000000	1.13881972
1.40150000	1.13954430
1.40300000	1.14027096
1.40450000	1.14099967
1.40600000	1.14173043
1.40750000	1.14246323
1.40900000	1.14319807
1.41050000	1.14393492
1.41200000	1.14467377
1.41350000	1.14541463
1.41500000	1.14615747
1.41650000	1.14690229
1.41800000	1.14764907
1.41950000	1.14839780
1.42100000	1.14914848
1.42250000	1.14990110
1.42400000	1.15065563
1.42550000	1.15141208
1.42700000	1.15217043
1.42850000	1.15293067
1.43000000	1.15369279
1.43150000	1.15445678
1.43300000	1.15522263
1.43450000	1.15599033
1.43600000	1.15675986
1.43750000	1.15753123
1.43900000	1.15830441
1.44050000	1.15907940
1.44200000	1.15985619
1.44350000	1.16063476
1.44500000	1.16141511
1.44650000	1.16219722
1.44800000	1.16298109
1.44950000	1.16376671
1.45100000	1.16455405
1.45250000	1.16534313
1.45400000	1.16613392
1.45550000	1.16692641
1.45700000	1.16772059
1.45850000	1.16851646
1.46000000	1.16931400
1.46150000	1.17011320
1.46300000	1.17091406
1.46450000	1.17171656
1.46600000	1.17252069
1.46750000	1.17332644
1.46900000	1.17413381
1.47050000	1.17494278
1.47200000	1.17575334
1.47350000	1.17656548
1.47500000	1.17737919
1.47650000	1.17819446
1.47800000	1.17901129
1.47950000	1.17982966
1.48100000	1.18064956
1.48250000	1.18147098
1.48400000	1.18229391
1.48550000	1.18311835
1.48700000	1.18394427
1.48850000	1.18477168
1.49000000	1.18560056
1.49150000	1.18643091
1.49300000	1.18726270
1.49450000	1.18809594
1.49600000	1.18893061
1.49750000	1.18976671
1.49900000	1.19060421
1.50050000	1.19144312
1.50200000	1.19228343
1.50350000	1.19312512
1.50500000	1.19396818
1.50650000	1.19481261
1.50800000	1.19565839
1.50950000	1.19650552
1.51100000	1.19735398
1.51250000	1.19820377
1.51400000	1.19905488
1.51550000	1.19990729
1.51700000	1.20076100
1.51850000	1.20161600
1.52000000	1.20247228
1.52150000	1.20332983
1.52300000	1.20418863
1.52450000	1.20504869
1.52600000	1.20590999
1.52750000	1.20677251
1.52900000	1.20763626
1.53050000	1.20850123
1.53200000	1.20936739
1.53350000	1.21023475
1.53500000	1.21110330
1.53650000	1.21197302
1.53800000	1.21284391
1.53950000	1.21371595
1.54100000	1.21458914
1.54250000	1.21546347
1.54400000	1.21633893
1.54550000	1.21721551
1.54700000	1.21809320
1.54850000	1.21897199
1.55000000	1.21985188
1.55150000	1.22073285
1.55300000	1.22161489
1.55450000	1.22249800
1.55600000	1.22338217
1.55750000	1.22426739
1.55900000	1.22515364
1.56050000	1.22604093
1.56200000	1.22692924
1.56350000	1.22781855
1.56500000	1.22870888
1.56650000	1.22960020
1.56800000	1.23049250
1.56950000	1.23138578
1.57100000	1.23228003
1.57250000	1.23317524
1.57400000	1.23407140
1.57550000	1.23496850
1.57700000	1.23586654
1.57850000	1.23676550
1.58000000	1.23766538
1.58150000	1.23856617
1.58300000	1.23946786
1.58450000	1.24037044
1.58600000	1.24127390
1.58750000	1.24217823
1.58900000	1.24308343
1.59050000	1.24398949
1.59200000	1.24489639
1.59350000	1.24580414
1.59500000	1.24671272
1.59650000	1.24762212
1.59800000	1.24853234
1.59950000	1.24944337
1.60100000	1.25035519
1.60250000	1.25126781
1.60400000	1.25218121
1.60550000	1.25309538
1.60700000	1.25401032
1.60850000	1.25492602
1.61000000	1.25584247
1.61150000	1.25675966
1.61300000	1.25767758
1.61450000	1.25859623
1.61600000	1.25951560
